Drama,History,Horror,Metascore,Action,Musical,War,Thriller,Romance,Runtime,imdbRating,Documentary,Science,Fiction,France,Won
1,0,0,0.8336363636363637,0,0,0,0,0,0.2930090433742562,0.6485149371157478,0,0,0,0,1
1,0,0,0.8559390042300119,0,0,0,0,0,0.36275113559911953,0.7975920126775545,0,0,0,0,1
1,0,0,0.7894958036495588,0,0,0,0,0,0.31727333991928436,0.7990841493608984,0,0,0,0,1
0,0,0,0.8306755719592342,1,0,0,0,0,0.3762993811021985,0.651168197497109,0,0,0,0,1
1,0,0,0.7526704825302087,0,0,0,0,1,0.719868886544078,0.8045998871524894,0,0,0,0,1
1,1,0,0.9101740458433943,0,0,0,0,0,0.41562759401718524,0.8147899393493334,0,0,0,0,1
1,0,0,0.6872526324275541,0,0,0,0,0,0.40688786202814664,0.8586494819630097,0,0,0,0,1
1,0,0,0.906728311810685,0,0,0,0,0,0.4675250364067075,0.8603402408780834,0,0,0,0,1
1,0,0,0.720436526221985,0,0,0,0,1,0.31216931216931215,0.7891944473328462,0,0,0,0,1
1,0,0,0.8379616364071437,1,0,1,0,0,0.47506178163616797,0.7731196258678341,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.22187723665347206,0.7862445261174134,0,0,0,0,1
1,0,0,0.8486843667652617,0,0,0,0,0,0.35936892446227303,0.8239399522530657,0,0,0,0,1
1,0,0,0.8072268848617419,0,0,0,1,0,0.6114471699172304,0.8607797836015217,0,0,0,0,1
1,0,0,0.935001319724564,0,0,0,0,1,0.5926868506160315,0.8123377018494824,0,0,0,0,1
1,0,0,0.8622239641643165,0,0,0,0,0,0.552445039895633,0.7865467525128517,0,0,0,0,1
1,0,0,0.7939016510072137,0,0,0,0,1,0.3304269067827306,0.8566631518875071,0,0,0,0,1
1,0,0,0.8686397540468068,0,0,0,0,0,0.4817035933560592,0.7845436253943671,0,0,0,0,1
1,0,0,0.828060651035701,0,0,0,0,0,0.33206565087069784,0.7693717663299077,0,0,0,0,1
1,1,0,0.727501462759424,0,0,1,0,0,0.6544430943457332,0.8605961096696032,0,0,0,0,1
1,0,0,0.7959118106310369,0,0,0,0,0,0.34856114991640963,0.7564102564102564,0,0,0,0,1
1,0,0,0.755178623113949,0,0,0,0,0,0.38554099924424146,0.8348907276058369,0,0,0,0,1
1,1,0,0.8831789157383582,0,0,0,0,0,0.3485154778634651,0.8340299882341304,0,0,0,0,1
1,0,0,0.8682234238375107,0,0,0,0,0,0.35643912133771016,0.827687551740424,0,0,0,0,1
0,0,0,0.8858428462581055,0,0,0,0,1,0.2535647604712919,0.8417988672319168,0,0,0,0,1
1,0,0,0.8646006067742658,0,0,1,0,0,0.6925565614072933,0.8537879496237474,0,0,0,0,1
1,1,0,0.9152669417164564,0,0,1,0,0,0.6497589211499317,0.8239967363528727,0,0,0,0,1
1,0,0,0.8996521338307232,0,0,0,0,1,0.23552217152611804,0.8250665010651349,0,0,0,0,1
1,0,0,0.7546439804869708,0,0,0,0,1,0.4049221404665208,0.8177246195186457,0,0,0,0,1
1,0,0,0.9258460958638597,0,0,1,0,0,0.39659466951152755,0.7820512820512819,0,0,0,0,1
1,0,0,0.8339098690414117,0,1,0,0,1,0.25294470889785664,0.5495405217265784,0,0,0,0,1
1,0,0,0.840685821375623,0,0,0,0,0,0.46659246265208704,0.8601078812211964,0,0,0,0,1
1,0,0,0.6441045998026861,0,1,0,0,1,0.5968533369946302,0.807963222207204,0,0,0,0,1
1,0,0,0.8251845620191542,0,0,0,0,0,0.25046854315367445,0.7993126492321946,0,0,0,0,1
1,0,0,0.9173189257823621,0,0,0,0,1,0.5660626384608075,0.8285188326934739,0,0,0,0,1
1,0,0,0.9056171461817778,0,0,1,0,0,0.5134985132697212,0.8303939954871452,0,0,0,0,1
1,0,0,0.8237035754269649,0,0,0,0,0,0.3829271520537363,0.8369221000463732,0,0,0,0,1
1,0,0,0.7830370672626356,0,0,0,0,0,0.4232804232804233,0.9007440794964432,0,0,0,0,1
1,0,0,0.8833376624524417,0,0,1,0,0,0.7526568408145957,0.846153846153846,0,0,0,0,1
1,0,0,0.8728263379376402,0,0,0,0,0,0.42714133985843566,0.8768392525143045,0,0,0,0,1
1,0,0,0.7319974294065036,0,0,0,0,1,0.40355339509722826,0.8508142331529573,0,0,0,0,1
1,0,0,0.7803386765955042,0,0,0,0,0,0.3532591177063659,0.7707309407275438,0,0,0,0,1
1,0,0,0.7518783062232127,0,0,0,0,1,0.39759775360790794,0.8284101468534876,0,0,0,0,1
1,0,0,0.90076418123642,0,0,0,0,0,0.38398206711749344,0.7897826058615294,0,0,0,0,1
1,0,0,0.6475140033749287,0,0,0,0,0,0.4271280652847914,0.8306695811764631,0,0,0,0,1
1,0,0,0.867298769230303,0,0,0,0,0,0.43009273042998236,0.9065701788299144,0,0,0,0,1
1,1,0,0.7671126627975409,0,0,0,0,0,0.4870956681366449,0.7646104609949829,0,0,0,0,1
1,1,0,0.9977726872626922,0,0,0,0,0,0.8985087667547796,0.8703813848654265,0,0,0,0,1
1,0,0,0.8082190822685403,0,0,0,0,0,0.3292201849199662,0.801993295000324,0,0,0,0,1
1,0,0,0.8437257271281854,0,0,0,0,0,0.3202970172362548,0.8308818331328801,0,0,0,0,1
1,0,0,0.8467518307690262,0,0,0,0,0,0.39965893681305276,0.8348887619820535,0,0,0,0,1
1,0,0,0.8354726917686506,0,1,0,0,0,0.36168459055322744,0.7150461803107692,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.28108076938897214,0.6038917245140569,0,0,0,0,1
1,0,0,0.8751105502837444,0,0,0,0,0,0.2984216391576484,0.8353716169169573,0,0,0,0,1
0,0,0,0.6378037148134732,1,0,0,0,0,0.2880853798851722,0.5512288582546642,0,0,0,0,1
1,0,0,0.8585858585858587,0,0,0,0,0,0.3854163978965682,0.8066903795028935,0,0,0,0,1
1,1,0,0.718397547046948,0,0,1,0,0,0.6556871076729038,0.862605669659648,0,0,0,0,1
1,0,0,0.6905697143539709,0,0,0,0,0,0.4919446001969984,0.7730463524280504,0,0,0,0,1
1,0,0,0.854557148203319,0,0,0,0,1,0.37928582322536586,0.7732338911444662,0,0,0,0,1
0,0,0,0.8848195652048366,0,0,0,0,1,0.22706468439068267,0.8265379362474614,0,0,0,0,1
1,0,0,0.7871586456300117,0,1,0,0,0,0.5502111364563642,0.7684461682963886,0,0,0,0,1
1,0,0,0.8378399812489432,0,0,0,0,1,0.3496483749765051,0.8245212455502512,0,0,0,0,1
1,0,0,0.8981077061526712,0,0,0,0,1,0.2657563584409484,0.8547419188808775,0,0,0,0,1
0,0,0,0.7927160203912195,1,0,0,0,1,0.2442295389048117,0.5468813418077113,0,0,0,0,1
1,1,0,0.926306786800018,0,0,1,0,0,0.7180261862198486,0.9297343867135789,0,0,0,0,1
0,0,0,0.9219682914433508,0,0,0,1,0,0.32460759197169164,0.824361352942022,0,0,0,0,1
1,0,0,0.839685258522564,0,0,0,0,1,0.35669879132133864,0.7418318294859569,0,0,0,0,1
1,0,0,0.9198629341806286,0,0,0,0,0,0.6088243563348735,0.8299773013545625,0,0,0,0,1
0,0,0,0.8306628858824396,0,1,0,0,1,0.26394720913157443,0.5631283976569877,0,0,0,0,1
1,0,0,0.8418689559729076,0,0,0,0,0,0.4934292050271587,0.9304671793479,0,0,0,0,1
1,0,0,0.9677913156330454,0,0,0,0,0,0.3416189378676482,0.7891466202271357,0,0,0,0,1
1,0,0,0.756399272351316,0,0,0,0,0,0.5818345093919579,0.7938052011243615,0,0,0,0,1
1,0,0,0.839573032431891,0,0,0,0,1,0.36321811084973954,0.8303146099805846,0,0,0,0,1
1,0,0,0.8244322979634027,0,0,0,0,0,0.33859395621416805,0.7974506212192877,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,0,0.3439153439153439,0.7718729095065,0,0,0,0,1
1,0,0,0.8951313701302962,0,0,1,0,0,0.5052479390377196,0.8374220740348146,0,0,0,0,1
1,0,0,0.9145876926322188,0,0,0,0,0,0.4825220181784099,0.8710281351271473,0,0,0,0,1
1,1,0,0.7476805732801368,0,0,0,0,0,0.3524997508235889,0.8021323159168273,0,0,0,0,1
1,0,0,0.8620499639785552,0,0,0,0,0,0.551328538703665,0.7857185785517766,0,0,0,0,1
0,1,0,0.7765101099155174,0,0,0,0,0,0.38360844694949814,0.719506489377609,0,0,0,0,1
1,0,0,0.7090019244316006,0,0,0,0,0,0.5747410287509122,0.7508350780103338,0,0,0,0,1
1,0,0,0.8685757058090305,0,0,0,0,0,0.3831534081638338,0.8690576970008296,0,0,0,0,1
1,0,0,0.8562197635123352,0,0,0,0,0,0.24653819880140285,0.7945974085554581,0,0,0,0,1
1,0,0,0.8558234155971038,0,0,0,0,1,0.1998835319380195,0.8048459940549447,0,0,0,0,1
1,1,0,0.8854304146779359,0,0,0,0,0,0.4091471191881366,0.7990872503404848,0,0,0,0,1
1,0,0,0.8104051463521499,0,0,0,0,0,0.25755104915630644,0.801380796148574,0,0,0,0,1
1,0,0,0.8792005071858193,0,0,1,0,0,0.4350872197420348,0.8080414547982572,0,0,0,0,1
1,0,0,0.8336363636363637,1,0,0,0,1,0.5010724074687863,0.7158266584865294,0,0,0,0,1
1,0,0,0.8343319940847177,0,1,0,0,1,0.25953105709128255,0.5666396949210495,0,0,0,0,1
0,0,0,0.8238109539887326,1,0,0,0,1,0.45667939578223044,0.62816276478308,0,0,0,0,1
1,0,0,0.8488569934320124,0,0,0,0,0,0.3516736308443628,0.7561740875014793,0,0,0,0,1
1,1,0,0.909555013955129,0,0,1,0,0,0.6314934158303854,0.8224763410922122,0,0,0,0,1
1,0,0,0.86413865357444,0,0,0,0,1,0.4100244988766718,0.7809389437944619,0,0,0,0,1
1,0,0,0.799742884991081,0,0,0,0,0,0.35351611745615197,0.8687412618099424,0,0,0,0,1
1,0,0,0.9096623332231523,0,0,1,0,0,0.533250034431048,0.8101383832685749,0,0,0,0,1
0,0,0,0.8118884135028698,0,0,0,0,1,0.42679076607384253,0.9077714399053854,0,0,0,0,1
1,0,0,0.8085610184849537,0,0,0,0,0,0.4098642559655672,0.815473934199018,0,0,0,0,1
1,0,0,0.8406978150296669,0,0,1,0,1,0.38831177696075964,0.7820512820512819,0,0,0,0,1
1,1,0,0.7813364018297323,0,0,0,0,0,0.379647552133331,0.7343826028835229,0,0,0,0,1
1,0,0,0.8548329858266679,0,0,0,0,0,0.3933175535035097,0.8422969541870663,0,0,0,0,1
1,0,0,0.8574069892206462,0,0,1,0,1,0.4467323942992961,0.7707270265020005,0,0,0,0,1
1,0,0,0.8660116066055094,0,0,0,0,0,0.5299989676788637,0.8847677020108162,0,0,0,0,1
1,1,0,0.9141520200368455,0,0,1,0,0,0.6461251023423109,0.8233678061746307,0,0,0,0,1
0,0,0,0.9649264864301621,0,0,0,0,0,0.4263659601574503,0.8967250729080501,0,0,0,0,1
1,0,0,0.8970596719286047,0,0,0,1,0,0.3955394020220247,0.856334123752719,0,0,0,0,1
1,0,0,0.9090909090909092,0,0,0,0,0,0.3084267945278092,0.846153846153846,0,0,0,0,1
1,0,0,0.7668164912607794,0,0,0,0,0,0.403279242573666,0.7772025235844443,0,0,0,0,1
1,0,0,0.8706405317283465,0,0,0,0,0,0.317967371134582,0.8200213684900717,0,0,0,0,1
1,1,0,0.7555978925108884,1,0,0,0,0,0.7251905979296898,0.862699077670655,0,0,0,0,1
1,0,0,0.8297110947631233,0,0,1,0,0,0.3511494324949165,0.8623783912425839,0,0,0,0,1
1,0,0,0.7925297002631658,0,0,0,0,1,0.45829174720435545,0.8009883062403381,0,0,0,0,1
1,0,0,0.8568383907203883,0,0,0,0,0,0.36054287084132286,0.9144974393913764,0,0,0,0,1
1,1,0,0.769600538743069,0,0,0,0,0,0.5728774744096954,0.7979242393219584,0,0,0,0,1
0,0,0,0.8170370404245871,0,0,0,0,1,0.2981527987199697,0.6584521652012899,0,0,0,0,1
1,0,0,0.7329491929189221,0,0,0,0,0,0.3141122059829182,0.8265825818737731,0,0,0,0,1
0,0,0,0.7431906699277887,0,0,0,0,0,0.37816514149194225,0.717261839537874,0,0,0,0,1
1,0,0,0.9167263162777416,0,0,1,0,0,0.3958255557254773,0.8430244270704665,0,0,0,0,1
1,0,0,0.8686868686868688,0,0,1,0,0,0.5744166565883995,0.7954713247890697,0,0,0,0,1
1,0,0,0.8299735178935105,0,0,0,0,0,0.413538830761731,0.9144934219765367,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.3456541304123185,0.7637862828064431,0,0,0,0,1
1,0,0,0.8176614631781367,0,0,0,0,1,0.3179138007289884,0.7935284901804723,0,0,0,0,1
1,0,0,0.8927614586991167,0,0,0,0,1,0.25881969341832123,0.8244449683201286,0,0,0,0,1
1,0,0,0.9740241676537733,0,0,0,0,0,0.4492772106763857,0.8585302195786506,0,0,0,0,1
1,0,0,0.8452816526784751,0,0,0,0,0,0.2951832780322956,0.8360302622037964,0,0,0,0,1
0,0,0,0.9285295976046878,0,0,0,1,0,0.2995601307145142,0.807129000993002,0,0,0,0,1
1,0,0,0.944674049445031,0,0,0,0,0,0.37794607044881395,0.8233779566978495,0,0,0,0,1
1,0,0,0.9627148715090923,0,0,0,0,0,0.6982344700826435,0.9777148007164105,0,0,0,0,1
1,0,0,0.8350834148150056,0,0,0,0,1,0.2441488461169239,0.8065950409180751,0,0,0,0,1
1,0,0,0.8744834267118691,0,0,0,0,0,0.37715023144301746,0.8308336281902159,0,0,0,0,1
0,0,0,0.8156487569219448,1,0,0,0,1,0.4009128319718789,0.6068269741754759,0,0,0,0,1
1,0,0,0.8427780475211629,0,0,0,0,0,0.3140668505504117,0.8299078864797582,0,0,0,0,1
1,0,0,0.8720809153426538,0,0,1,0,0,0.6984339467110267,0.863282187422086,0,0,0,0,1
1,0,0,0.9718523847704592,0,0,0,0,0,0.6853114156129959,0.9800343233135267,0,0,0,0,1
1,0,0,0.9550153264945569,0,0,0,0,0,0.5559617239537156,0.9643411144767235,0,0,0,0,1
1,0,0,0.749933089701255,0,0,0,0,1,0.4624636321025065,0.8550141930641949,0,0,0,0,1
1,0,0,0.8019900631892903,0,0,0,1,0,0.4186654320028194,0.8620283301723568,0,0,0,0,1
1,0,0,0.8461133467182856,0,0,0,0,0,0.2458764691303639,0.7865802990794092,0,0,0,0,1
1,0,0,0.6670866620739235,1,0,0,0,0,0.5402277511118355,0.8973431894195798,0,0,0,0,1
1,0,0,0.8594737119734962,0,0,0,1,0,0.4906975069877359,0.8881376283301186,0,0,0,0,1
0,0,0,0.8311962010237482,0,1,0,0,1,0.2612084292275616,0.5587042147351209,0,0,0,0,1
1,0,0,0.904712205400749,0,0,0,0,0,0.5139797808316132,0.8357151556702885,0,0,0,0,1
1,0,0,0.689670072371035,0,0,0,0,0,0.36443874799838966,0.8443008645249549,0,0,0,0,1
1,0,0,0.9002348078235524,0,0,1,0,0,0.5126314269717813,0.8273143581130105,0,0,0,0,1
1,0,0,0.6949271347800661,0,0,0,0,0,0.3983638091413357,0.8228215011415221,0,0,0,0,1
1,0,0,0.827181786647434,0,0,0,0,0,0.31291566291963513,0.5984634044155113,0,0,0,0,1
1,0,0,0.8143888991741873,0,0,0,0,0,0.24695618461330765,0.8002646147669538,0,0,0,0,1
1,0,0,0.7321450992657396,0,0,0,1,1,0.6728712027273798,0.8076923076923076,0,0,0,0,1
1,0,0,0.8122440505648847,0,0,0,0,0,0.24511015331753797,0.7668531723402142,0,0,0,0,1
1,0,0,0.865381474765684,1,0,1,0,0,0.4343644334231213,0.7977728271891988,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.3403492127155697,0.7323122683075945,0,0,0,0,1
1,0,0,0.9175461102521036,0,0,0,0,1,0.21365175589998633,0.8326370295511035,0,0,0,0,1
1,0,0,0.7862732093725275,0,0,0,0,0,0.40663568426657665,0.7604859556953789,0,0,0,0,1
1,0,0,0.8390408799980323,0,0,0,0,0,0.3244721460265923,0.7799875419472194,0,0,0,0,1
0,0,0,0.765046076476836,0,0,0,0,0,0.39107506449948276,0.7726583030681853,0,0,0,0,1
0,0,0,0.8755560911439566,0,0,0,0,0,0.4104641994056173,0.7635180373114048,0,0,0,0,1
1,0,0,0.8886303475241096,0,0,0,0,0,0.47787765090446366,0.8444629794603287,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.27473447656225625,0.7687794590846158,0,0,0,0,1
1,0,0,0.8618414089896121,0,0,0,0,0,0.3691751313756112,0.7725513038473677,0,0,0,0,1
0,0,0,0.9055893329894115,1,0,0,0,0,0.8317635137229247,0.8629062555372234,0,0,0,0,1
1,0,0,0.9393312664978579,0,0,1,0,1,0.8678375091930978,0.8289863250716002,0,0,0,0,1
1,0,0,0.8587851924968443,0,0,0,0,0,0.3349229800953477,0.8993618156283378,0,0,0,0,1
1,0,0,0.8059135169517455,0,0,0,0,0,0.33230523050676547,0.8044222743988593,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,0,0.33963500813507463,0.7294967772034945,0,0,0,0,1
1,0,0,0.7824884591651801,0,0,0,0,0,0.3522196623979512,0.7719902808127385,0,0,0,0,1
1,0,0,0.7395092921701021,0,0,0,0,0,0.30955918964042206,0.81365081212641,0,0,0,0,1
1,0,0,0.7299897969762386,0,0,0,0,0,0.3569682463345787,0.8521410071440432,0,0,0,0,1
1,0,0,0.9028166680337177,0,0,0,0,0,0.385191568265901,0.7894569709369581,0,0,0,0,1
0,0,0,0.9666745197781873,0,0,0,0,0,0.4291128697043471,0.89228775748614,0,0,0,0,1
1,0,0,0.7971922782951456,0,0,0,0,0,0.3374942508194698,0.7564102564102564,0,0,0,0,1
1,0,0,0.9421650924589242,0,0,1,0,0,0.9067286813077641,0.846153846153846,0,0,0,0,1
1,0,0,0.7989822054115957,0,0,0,0,0,0.3238798272291015,0.8045813144966661,0,0,0,0,1
1,0,0,0.8344395315676367,0,0,0,0,1,0.3755019306275764,0.8053301861327816,0,0,0,0,1
1,1,0,0.8536097248709136,0,0,0,0,0,0.3961867457387756,0.8237336811158555,0,0,0,0,1
0,0,0,0.9479953744124803,0,0,0,0,0,0.7121069441658218,0.9296128382440745,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.2727408660325906,0.5870515350444404,0,0,0,0,1
1,0,0,0.8336363636363637,1,0,0,0,1,0.5134425508136453,0.6821061235031878,0,0,0,0,1
0,0,0,0.8137605183765195,0,0,0,0,1,0.4399118230353709,0.9161381057816637,0,0,0,0,1
1,0,0,0.9718152042416106,0,0,0,0,0,0.4399787240554428,0.8387103902543446,0,0,0,0,1
1,0,0,0.8034505055543847,0,0,0,0,0,0.39035313697995333,0.8509805861034266,0,0,0,0,1
1,0,0,0.8696465568751178,0,0,0,0,0,0.5206486070954931,0.8717948717948718,0,0,0,0,1
1,0,0,0.7046165736030129,0,0,0,0,0,0.6430508576234444,0.8492687078628426,0,0,0,0,1
1,0,0,0.9022491206758735,0,0,1,0,0,0.5035013581966399,0.82754412775138,0,0,0,0,1
1,0,0,0.8074491855532312,0,0,0,0,0,0.31519736808137416,0.7035095997463411,0,0,0,0,1
1,0,0,0.8565677261865651,0,0,0,0,1,0.3723756403539543,0.8969209754618469,0,0,0,0,1
1,0,0,0.7107334834359307,0,0,0,0,0,0.3751141707826848,0.8387810695713065,0,0,0,0,1
1,0,0,0.9136384018990881,0,0,0,0,0,0.39486921959372273,0.8228215476308189,0,0,0,0,1
1,1,0,0.7768933961122827,0,0,0,0,0,0.38975408419469,0.7335754418232058,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,0,0.44357771550876146,0.7085083459068846,0,0,0,0,1
1,0,0,0.8922584300409293,0,0,1,0,0,0.502563709747587,0.821893279607675,0,0,0,0,1
1,1,0,0.8762687059355061,0,0,1,0,0,0.634114651178815,0.8277578553230432,0,0,0,0,1
1,0,0,0.8572855205300565,0,0,0,0,0,0.38814018601627737,0.7948717948717948,0,0,0,0,1
0,0,0,0.8686868686868688,0,0,0,0,1,0.3555282776024467,0.7379284582132304,0,0,0,0,1
1,0,0,0.8570529024250252,0,0,0,0,0,0.36818426155513184,0.7964472403189298,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.5238008218467762,0.6538498748211747,0,0,0,0,1
1,0,0,0.8447901013733604,0,0,0,0,0,0.37703035474043534,0.8177975715968581,0,0,0,0,1
1,0,0,0.9384712200543561,0,0,0,0,0,0.3266331010091027,0.7955744811380929,0,0,0,0,1
1,0,0,0.8434466805108978,0,0,0,0,1,0.29364790834758014,0.7864013485908,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.4639464792169801,0.6794437000633274,0,0,0,0,1
1,1,0,0.906094069904299,0,0,1,0,0,0.6253127541346315,0.8224146607658616,0,0,0,0,1
1,0,0,0.8484848484848486,0,0,0,1,0,0.465132713556207,0.9013558341638992,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,0,0.2629109112095497,0.78111509979942,0,0,0,0,1
0,0,0,0.8873558087317661,0,0,0,1,0,0.3122427096400778,0.8609201914814765,0,0,0,0,1
1,0,0,0.8520296418422032,0,0,0,0,0,0.39852426706358535,0.832677972435962,0,0,0,0,1
1,0,0,0.8536997575414302,0,0,0,0,0,0.37163948296494137,0.7957577362699604,0,0,0,0,1
1,0,0,0.9893541372806375,0,0,0,0,0,0.3145840796235775,0.7619426060735276,0,0,0,0,1
0,0,0,0.5190837444217682,1,0,0,0,0,0.3396326703009213,0.5612211022429479,0,0,0,0,1
0,0,0,0.8942276443366134,0,0,0,0,0,0.5194451017137771,0.817686059760431,0,0,0,0,1
1,0,0,0.769809921895828,0,0,0,0,0,0.41609648917215547,0.7747571049468003,0,0,0,0,1
1,0,0,0.8338808194902033,0,1,0,0,1,0.2524914534889294,0.5483638009534019,0,0,0,0,1
1,0,0,0.7327347460432067,0,0,1,0,0,0.6282357404381841,0.8625294205268493,0,0,0,0,1
1,1,0,0.8903159588190414,0,0,0,0,0,0.5286987538458862,0.8659421542405893,0,0,0,0,1
1,1,0,0.8794218603903381,0,0,0,0,0,0.3445795151179202,0.8334339169529542,0,0,0,0,1
1,1,0,0.9248195665596637,0,0,0,0,0,0.4832200461998938,0.846153846153846,0,0,0,0,1
1,0,0,0.7807526673193206,0,0,0,1,0,0.3730555961106464,0.8458552363944568,0,0,0,0,1
1,0,0,0.7928908552081496,0,0,0,0,0,0.30413063140619684,0.8062880096631946,0,0,0,0,1
0,0,0,0.9001146299567038,0,0,0,0,1,0.2356230895359113,0.8381760298315034,0,0,0,0,1
1,0,0,0.8436320638702076,0,0,0,0,1,0.3909129844502476,0.8943659910103392,0,0,0,0,1
1,0,0,0.7656756730910833,0,0,0,1,0,0.3406759561252416,0.8343735254052608,0,0,0,0,1
1,0,0,0.8796651864001745,0,0,0,0,0,0.43225194612630913,0.9013382331041995,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,0,0.32430812709879286,0.652342411089943,0,0,0,0,1
1,0,0,0.7179028209527429,0,0,0,0,0,0.33596709890608323,0.8182214118070051,0,0,0,0,1
1,0,0,0.8507805762272095,0,0,0,0,0,0.3776128073107707,0.7579159920214988,0,0,0,0,1
1,0,0,0.8130797429135628,0,0,0,0,0,0.40808904279718505,0.8283783683845651,0,0,0,0,1
0,1,0,0.7425671538641528,0,0,0,0,0,0.37844162337879383,0.7175133877163755,0,0,0,0,1
1,0,0,0.7950760526265356,0,0,0,0,0,0.3266160215952073,0.8116073033517966,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.2659762902128833,0.7644928597751031,0,0,0,0,1
1,0,0,0.8829139148174464,0,0,0,0,1,0.2674557386160683,0.8302631902887461,0,0,0,0,1
1,0,0,0.846631476549209,0,0,0,0,1,0.32542365113345195,0.7836515246958687,0,0,0,0,1
1,0,0,0.9136499655318633,0,0,0,0,0,0.410136638474101,0.8649712943336497,0,0,0,0,1
1,0,0,0.9269569977028179,0,0,0,0,1,0.3901813813342847,0.8783721005738304,0,0,0,0,1
0,0,0,0.8565446153530634,0,0,0,0,1,0.2878527310057856,0.8030021458444759,0,0,0,0,1
1,0,0,0.8226999591266991,0,0,0,0,0,0.2494397220801941,0.793080367729381,0,0,0,0,1
0,0,0,0.8903692899444199,0,0,0,0,1,0.24787437412278243,0.8406498469115447,0,0,0,0,1
1,0,0,0.8490654859259676,0,0,0,0,0,0.5068242043280968,0.7776640895535709,0,0,0,0,1
1,0,0,0.9045370026347591,0,0,1,0,0,0.5180616212257428,0.8302383088651435,0,0,0,0,1
1,1,0,0.8783608145633067,0,0,0,0,1,0.45008234954775944,0.8010110297549189,0,0,0,0,1
1,0,0,0.8904232475121866,0,0,0,0,1,0.2703517864968091,0.8290223435711356,0,0,0,0,1
1,0,0,0.8690190385797288,0,0,1,0,0,0.7151556830527285,0.846153846153846,0,0,0,0,1
0,0,0,0.8305590339182413,0,0,0,0,1,0.3863477487496047,0.7534369333872096,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.21666027850044534,0.6936207016260468,0,0,0,0,1
1,0,0,0.7978154380442481,0,0,0,0,0,0.3036724711253996,0.8104763920483968,0,0,0,0,1
1,1,0,0.8562362328211651,0,0,0,0,0,0.3521842807698056,0.8104347389671316,0,0,0,0,1
1,0,0,0.8446718939795969,0,0,1,0,1,0.5218206421379774,0.7754698047169212,0,0,0,0,1
1,1,0,0.9347032185413091,0,0,0,0,0,0.4068396705078448,0.846153846153846,0,0,0,0,1
1,1,0,0.8984403154726699,0,0,0,0,0,0.5326816322575051,0.8655590024621976,0,0,0,0,1
1,0,0,0.8373958735305296,0,0,0,0,0,0.9027325568156817,0.7948717948717948,0,0,0,0,1
1,0,0,0.8361190490701532,0,1,0,0,0,0.35304029837507644,0.7185371444596379,0,0,0,0,1
1,0,0,0.9725791403765762,0,0,0,0,0,0.4409124237759563,0.8406496127507955,0,0,0,0,1
1,0,0,0.7866736947828553,0,0,0,0,0,0.32156920805826705,0.8438595342981282,0,0,0,0,1
1,0,0,0.7076487140065437,0,0,0,0,0,0.5605437953087417,0.7395607807121701,0,0,0,0,1
1,0,0,0.8361189918853899,0,0,1,0,1,0.4144171502485066,0.7820512820512819,0,0,0,0,1
1,0,0,0.8354798117834994,0,1,0,0,0,0.3615893684701438,0.7150846353827838,0,0,0,0,1
1,0,0,0.9930941327876945,0,0,0,0,0,0.6398182241918361,0.9765361039209612,0,0,0,0,1
1,0,0,0.8625755333811849,0,0,0,0,0,0.42926803845632683,0.908568470919926,0,0,0,0,1
1,0,0,0.8350299894224205,0,0,0,0,1,0.204602863575048,0.7948717948717948,0,0,0,0,1
1,0,0,0.9222300989473672,0,0,0,0,1,0.8763979511039791,0.8485637026688259,0,0,0,0,1
1,0,0,0.8336363636363637,0,0,0,0,1,0.28479711859381046,0.6624499380789668,0,0,0,0,1
1,0,0,0.8371637564441246,0,0,0,0,1,0.3860669123229543,0.8222232600493146,0,0,0,0,1
1,0,0,0.7099319173332608,0,0,0,0,0,0.552099387801119,0.7424782554666298,0,0,0,0,1
0,1,0,0.7750216266245972,0,0,0,0,0,0.3867271738447597,0.7062818878313557,0,0,0,0,1
0,0,0,0.8441980212146803,0,0,0,0,0,0.39671464097388115,0.7738434877535924,0,0,0,0,1
0,0,0,0.6439920095513625,0,0,0,0,0,0.3812919275340635,0.6073861051618632,0,0,0,0,1
0,0,0,0.8183843104941779,0,0,0,0,1,0.32783019323890367,0.667386293192129,0,0,0,0,1
1,1,0,0.7787309377147532,0,0,0,0,0,0.38120201807873166,0.7313741207292344,0,0,0,0,1
1,0,0,0.7589109725294471,0,0,0,0,1,0.39024936813119177,0.822216858759399,0,0,0,0,1
